Wall time,Step,Value
1770936936.6019046,384,0.6229463219642639
1770936942.7957456,389,0.6216427683830261
1770936949.5496953,394,0.5935783386230469
1770936955.8272197,399,0.6798793077468872
1770936962.5249548,404,0.5656453371047974
1770936969.0546172,409,0.7116162180900574
1770936975.1708605,414,0.6578564643859863
1770936986.9492202,419,0.5654521584510803
1770936993.1416135,424,0.623108983039856
1770936999.775712,429,0.6161937117576599
1770937006.095052,434,0.7044292092323303
1770937012.4792967,439,0.6350945234298706
1770937018.8392997,444,0.6812901496887207
1770937025.1381924,449,0.7106687426567078
1770937031.395048,454,0.660226583480835
1770937037.56056,459,0.6692644953727722
1770937043.6937096,464,0.587776243686676
1770937050.1075602,469,0.6436399817466736
1770937056.5441175,474,0.6274733543395996
1770937063.195934,479,0.6275795102119446
1770937069.398963,484,0.5542053580284119
1770937075.538474,489,0.6068823337554932
1770937081.5156088,494,0.5559907555580139
1770937091.1296496,499,0.56533282995224
1770937097.091766,504,0.6535080075263977
1770937103.3318715,509,0.6705752015113831
1770937109.5513904,514,0.54334956407547
1770937115.6901515,519,0.5225914120674133
1770937121.7878294,524,0.5888005495071411
1770937128.122999,529,0.6182863712310791
1770937134.4443777,534,0.7272875905036926
1770937140.475081,539,0.5545083284378052
1770937147.068774,544,0.6196541786193848
1770937153.0949278,549,0.5395365953445435
1770937159.08686,554,0.592430591583252
1770937165.00177,559,0.6738746166229248
1770937171.0721176,564,0.5370964407920837
1770937177.000248,569,0.6039237976074219
1770937182.8592196,574,0.6110138297080994
1770937188.9541883,579,0.6636964678764343
1770937198.5207887,584,0.635608971118927
1770937204.44322,589,0.5888527035713196
1770937210.499906,594,0.6534547805786133
1770937216.4926183,599,0.6225423216819763
1770937222.4738977,604,0.63633793592453
1770937228.5047674,609,0.6112717390060425
1770937234.572512,614,0.6023938059806824
1770937240.6238332,619,0.5197732448577881
1770937246.8798192,624,0.5562521815299988
1770937253.1032865,629,0.6301812529563904
1770937259.4027743,634,0.677352249622345
1770937265.795173,639,0.5409269332885742
1770937272.4679604,644,0.5676983594894409
1770937278.698399,649,0.5714378356933594
1770937285.3108006,654,0.4884798228740692
1770937292.1976295,659,0.5712052583694458
1770937301.9994009,664,0.5520718693733215
1770937308.5755057,669,0.42554160952568054
1770937315.2608984,674,0.6185785531997681
1770937322.3297186,679,0.5316725969314575
1770937328.9760113,684,0.5350852608680725
1770937335.8802333,689,0.6841734647750854
1770937343.2262325,694,0.5332813262939453
1770937350.4656212,699,0.6325663328170776
1770937357.7950168,704,0.603398323059082
1770937364.9667485,709,0.5687248110771179
1770937372.5255423,714,0.559833824634552
1770937379.5325785,719,0.5599880814552307
1770937386.8349757,724,0.5658572316169739
1770937393.7580395,729,0.5832927823066711
1770937400.9983718,734,0.5973897576332092
1770937407.660526,739,0.5046715140342712
1770937414.8478472,744,0.5215165615081787
1770937428.4578733,749,0.5152899026870728
1770937435.8169196,754,0.5161043405532837
1770937443.2711213,759,0.5374851226806641
1770937450.9915688,764,0.5452476739883423
1770937458.9608839,769,0.5915634036064148
1770937466.6250284,774,0.6368616223335266
1770937473.9659514,779,0.5230486392974854
1770937481.9225428,784,0.5844798684120178
1770937489.7335393,789,0.5358481407165527
1770937497.2298477,794,0.5059843063354492
1770937504.6006393,799,0.5586691498756409
1770937511.590379,804,0.5112780928611755
1770937519.502529,809,0.5439344048500061
1770937526.980611,814,0.6229592561721802
1770937534.099316,819,0.5384741425514221
1770937541.7955353,824,0.4936736822128296
1770937549.200151,829,0.4789353609085083
1770937560.7286694,834,0.5140706896781921
1770937568.7751007,839,0.574261486530304
1770937575.6598647,844,0.5290088653564453
1770937582.7302203,849,0.5261518955230713
1770937590.0438287,854,0.6596318483352661
1770937597.175833,859,0.5329605937004089
1770937605.0279973,864,0.6166211366653442
1770937612.5382879,869,0.5828496813774109
1770937619.308909,874,0.45293399691581726
1770937626.1314385,879,0.5279887914657593
1770937632.9576507,884,0.5043644309043884
1770937640.2475162,889,0.4439025819301605
1770937647.1865299,894,0.5294537544250488
1770937654.0009465,899,0.4854554235935211
1770937661.19232,904,0.49643999338150024
1770937669.1738517,909,0.4271582365036011
1770937679.8576136,914,0.4821012616157532
1770937687.2180562,919,0.5073442459106445
1770937693.9878716,924,0.68117755651474
1770937700.7479568,929,0.4830067753791809
1770937707.7677112,934,0.5533542633056641
1770937714.773481,939,0.5246793031692505
1770937721.874193,944,0.5524168014526367
1770937729.1352627,949,0.5419764518737793
1770937736.6799972,954,0.49372753500938416
1770937743.6360102,959,0.45778894424438477
1770937750.353088,964,0.5481139421463013
1770937757.2482884,969,0.4933842420578003
1770937764.4420428,974,0.5298940539360046
1770937771.1415453,979,0.4455146789550781
1770937777.9642935,984,0.42633959650993347
1770937784.6326084,989,0.5241303443908691
1770937791.505126,994,0.48641446232795715
1770937804.1603358,999,0.44056132435798645
1770937811.1290984,1004,0.6439927220344543
1770937818.1924756,1009,0.5763096213340759
1770937825.3674922,1014,0.5702620148658752
1770937832.4841175,1019,0.5874318480491638
1770937839.601413,1024,0.4574183523654938
1770937847.3073301,1029,0.5799998044967651
1770937854.5087628,1034,0.4962267279624939
1770937861.9259157,1039,0.48973897099494934
1770937869.6401808,1044,0.622953474521637
1770937877.1411588,1049,0.5106192231178284
1770937884.182015,1054,0.4826681315898895
1770937891.3266199,1059,0.4591071605682373
1770937898.8807461,1064,0.4859239161014557
1770937906.1663435,1069,0.5273447036743164
1770937913.2377446,1074,0.47735050320625305
1770937924.0644925,1079,0.5000898838043213
1770937930.928891,1084,0.4383881986141205
1770937938.052,1089,0.5162884593009949
1770937945.0179372,1094,0.40799763798713684
1770937951.8952453,1099,0.467302531003952
1770937958.7678065,1104,0.5009254813194275
1770937965.8838432,1109,0.5695748925209045
1770937972.8591375,1114,0.507375180721283
1770937979.9351873,1119,0.4453365206718445
1770937986.9676468,1124,0.5020022988319397
1770937994.0852451,1129,0.43165090680122375
1770938001.186694,1134,0.4853881299495697
1770938008.5087612,1139,0.4986904561519623
1770938015.3463678,1144,0.5694738626480103
1770938022.1535752,1149,0.495263934135437
1770938029.219597,1154,0.4551844894886017
1770938036.6333954,1159,0.4462973177433014
1770938046.7737246,1164,0.45655232667922974
1770938054.2218275,1169,0.44220659136772156
1770938061.1761253,1174,0.4865439534187317
1770938067.9923406,1179,0.5901183485984802
1770938075.0681815,1184,0.5376046895980835
1770938082.3235726,1189,0.47939833998680115
1770938089.9405923,1194,0.5523912310600281
1770938097.1220741,1199,0.5118356943130493
1770938104.2766955,1204,0.4267224669456482
1770938111.463813,1209,0.4231179654598236
1770938118.8741071,1214,0.5290282964706421
1770938126.5955374,1219,0.524175763130188
1770938133.5624223,1224,0.5374204516410828
1770938140.5503254,1229,0.5183781981468201
1770938147.6611226,1234,0.48000290989875793
1770938154.5411754,1239,0.43960556387901306
1770938162.23295,1244,0.45579996705055237
1770938175.5544503,1249,0.4955916702747345
1770938182.9825916,1254,0.477934330701828
1770938190.7326288,1259,0.5471987724304199
1770938197.9209101,1264,0.4135470688343048
1770938205.4595249,1269,0.4472317099571228
1770938212.516888,1274,0.5106114149093628
1770938219.6736438,1279,0.5143101811408997
1770938227.2470186,1284,0.5226895213127136
1770938234.5688531,1289,0.45593610405921936
1770938241.959311,1294,0.5838484764099121
1770938249.0345597,1299,0.43302521109580994
1770938255.8149197,1304,0.4273998439311981
1770938262.9965692,1309,0.4638071358203888
1770938270.3359358,1314,0.4584789276123047
1770938277.4200697,1319,0.45350703597068787
1770938284.890628,1324,0.5011476874351501
1770938295.5495465,1329,0.4750150144100189
1770938302.8277547,1334,0.3703923225402832
1770938310.3400447,1339,0.422348290681839
1770938318.1161213,1344,0.500021755695343
1770938325.4520583,1349,0.44695091247558594
1770938333.0918627,1354,0.4546069800853729
1770938340.3276176,1359,0.4509081542491913
1770938347.6057143,1364,0.4063379466533661
1770938354.6132362,1369,0.388874351978302
1770938361.434763,1374,0.4501456618309021
1770938368.6930573,1379,0.48924270272254944
1770938375.9595842,1384,0.4047538936138153
1770938383.1543388,1389,0.5910374522209167
1770938390.2921016,1394,0.4815739393234253
1770938397.5837936,1399,0.4257775843143463
1770938405.1482394,1404,0.44644710421562195
1770938412.0065365,1409,0.42416396737098694
1770938422.5143657,1414,0.4643634855747223
1770938429.3902113,1419,0.44800660014152527
1770938436.452905,1424,0.4428650736808777
1770938443.8935764,1429,0.4581810534000397
1770938451.0371358,1434,0.4948822855949402
1770938458.0450964,1439,0.3912244439125061
1770938465.9572692,1444,0.36290907859802246
1770938472.797237,1449,0.46410369873046875
1770938479.7044702,1454,0.4123295545578003
1770938486.6164258,1459,0.4798714518547058
1770938494.2966177,1464,0.39369121193885803
1770938501.375478,1469,0.40690523386001587
1770938508.7335773,1474,0.38999703526496887
1770938516.1754775,1479,0.40063875913619995
1770938523.4999764,1484,0.4021070599555969
1770938530.4730294,1489,0.4034081697463989
1770938541.6163607,1494,0.4434226453304291
1770938548.4443312,1499,0.4439043402671814
1770938555.4077384,1504,0.41205087304115295
1770938562.95103,1509,0.4791402816772461
1770938570.3570092,1514,0.47546565532684326
1770938577.4730053,1519,0.5065039396286011
1770938584.6728284,1524,0.4228200316429138
1770938591.912154,1529,0.44004979729652405
1770938599.1864119,1534,0.403361976146698
1770938606.0493157,1539,0.39138084650039673
1770938613.4793546,1544,0.3724544644355774
1770938620.7328444,1549,0.389778196811676
1770938627.9204922,1554,0.3928804099559784
1770938635.2444136,1559,0.42624273896217346
1770938643.366262,1564,0.4299578070640564
1770938650.7055695,1569,0.3864690959453583
1770938657.6436808,1574,0.38040509819984436
1770938667.9828782,1579,0.3795866370201111
1770938675.4629605,1584,0.3729200065135956
1770938683.1284158,1589,0.41023170948028564
1770938690.1362503,1594,0.4281281530857086
1770938697.429747,1599,0.41203609108924866
1770938705.0511065,1604,0.3568176031112671
1770938712.0463588,1609,0.41461601853370667
1770938719.2659597,1614,0.425494521856308
1770938726.033594,1619,0.4524417221546173
1770938732.8310933,1624,0.43822750449180603
1770938739.9721253,1629,0.43843570351600647
1770938746.8514516,1634,0.3831113576889038
1770938754.181144,1639,0.4148281216621399
1770938761.191528,1644,0.4325951337814331
1770938768.997785,1649,0.48460423946380615
1770938776.0180933,1654,0.43873414397239685
1770938782.9938226,1659,0.4528732895851135
1770938793.7868726,1664,0.44849100708961487
1770938800.5791621,1669,0.46115827560424805
1770938807.4815984,1674,0.4219035804271698
1770938814.6813602,1679,0.41507282853126526
1770938821.8223987,1684,0.4666665196418762
1770938828.9425712,1689,0.403607040643692
1770938836.7486641,1694,0.47478124499320984
1770938843.6989017,1699,0.46423500776290894
1770938850.7182772,1704,0.368010550737381
1770938858.4384596,1709,0.3955147862434387
1770938865.6469178,1714,0.36732763051986694
1770938872.9184005,1719,0.40354061126708984
1770938880.1304822,1724,0.3605305850505829
1770938887.590277,1729,0.3681907653808594
1770938894.545267,1734,0.3566354513168335
1770938901.6507668,1739,0.4128647744655609
1770938914.263065,1744,0.46539559960365295
1770938921.574213,1749,0.47618818283081055
1770938928.706303,1754,0.41598597168922424
1770938935.7838416,1759,0.3639848530292511
1770938942.8490655,1764,0.3659069836139679
1770938950.2112958,1769,0.49603569507598877
1770938957.353488,1774,0.340165376663208
1770938964.5063965,1779,0.3887600004673004
1770938971.6818116,1784,0.36434927582740784
1770938978.706617,1789,0.2941548526287079
1770938985.8477814,1794,0.4821062684059143
1770938993.2825565,1799,0.48941826820373535
1770939000.6211326,1804,0.40784144401550293
1770939007.8953831,1809,0.3732941448688507
1770939015.056236,1814,0.34706923365592957
1770939021.8108325,1819,0.4360954463481903
1770939029.1512349,1824,0.3595108687877655
1770939042.0954978,1829,0.4319167137145996
1770939049.0632312,1834,0.3565542995929718
1770939056.1694582,1839,0.42657050490379333
1770939063.6326654,1844,0.364801824092865
1770939071.1936789,1849,0.3649459481239319
1770939079.0995688,1854,0.39231136441230774
1770939085.921084,1859,0.34030112624168396
1770939093.7138312,1864,0.3537977635860443
1770939100.818831,1869,0.42238137125968933
1770939108.1729348,1874,0.3824387788772583
1770939115.0135393,1879,0.3630465567111969
1770939122.156931,1884,0.37186452746391296
1770939129.3115208,1889,0.440388947725296
1770939136.6400104,1894,0.4587162137031555
1770939143.5247445,1899,0.483555406332016
1770939150.743085,1904,0.4064704179763794
1770939161.6954367,1909,0.41404497623443604
1770939169.3631854,1914,0.30386775732040405
1770939176.4138267,1919,0.41137972474098206
1770939183.769237,1924,0.3749408721923828
1770939191.0195773,1929,0.36690467596054077
1770939198.6707911,1934,0.34122079610824585
1770939205.9215243,1939,0.43587571382522583
1770939213.1664965,1944,0.4361999034881592
1770939220.1600487,1949,0.36470428109169006
1770939227.2879162,1954,0.35589146614074707
1770939235.02381,1959,0.4121313989162445
1770939242.3761444,1964,0.4813692569732666
1770939249.726562,1969,0.36147984862327576
1770939257.1532614,1974,0.4129891097545624
1770939264.665194,1979,0.4025837481021881
1770939271.7483923,1984,0.43515151739120483
1770939279.1747143,1989,0.3452930450439453
1770939290.0711746,1994,0.27205032110214233
1770939297.1770525,1999,0.4319581389427185
1770939303.608604,2004,0.3570285737514496
1770939310.4593463,2009,0.38186925649642944
1770939317.012716,2014,0.43860986828804016
1770939323.303922,2019,0.39639565348625183
1770939329.7587216,2024,0.44846999645233154
1770939336.4109206,2029,0.39329925179481506
1770939342.8115273,2034,0.3935239911079407
1770939349.6873531,2039,0.39993909001350403
1770939356.060099,2044,0.3468624949455261
1770939363.0491786,2049,0.4862021207809448
1770939369.5735152,2054,0.4754054844379425
1770939376.0887449,2059,0.431119829416275
1770939382.6715853,2064,0.3254019618034363
1770939389.150574,2069,0.2880251705646515
1770939395.5514705,2074,0.46279624104499817
1770939405.5567117,2079,0.34668993949890137
1770939412.186646,2084,0.4153172969818115
1770939418.9059796,2089,0.4483855962753296
1770939425.4045725,2094,0.4411749243736267
1770939431.9992628,2099,0.31228482723236084
1770939438.6029212,2104,0.3313460052013397
1770939445.0995243,2109,0.38214561343193054
1770939451.483732,2114,0.4511139690876007
1770939458.0988886,2119,0.4034569263458252
1770939464.5030797,2124,0.35086920857429504
1770939471.5486588,2129,0.4082823693752289
1770939477.703425,2134,0.387946754693985
1770939484.152958,2139,0.3921419382095337
1770939490.9844882,2144,0.38160544633865356
1770939497.4079509,2149,0.4352123737335205
1770939504.122967,2154,0.34606632590293884
1770939514.020685,2159,0.38093122839927673
1770939520.7025633,2164,0.4107236862182617
1770939527.1486256,2169,0.3871234357357025
1770939533.883352,2174,0.402015745639801
1770939540.4686081,2179,0.356484055519104
1770939546.8248794,2184,0.32599157094955444
1770939553.4739609,2189,0.3224996030330658
1770939559.8144674,2194,0.3196653425693512
1770939566.3012958,2199,0.30473029613494873
1770939572.7875133,2204,0.4481065273284912
1770939579.2393234,2209,0.40078243613243103
1770939585.5295372,2214,0.25612324476242065
1770939592.1801128,2219,0.3989883363246918
1770939598.6699603,2224,0.3664804697036743
1770939605.339012,2229,0.26682478189468384
1770939611.7564647,2234,0.267938494682312
1770939618.3788707,2239,0.2623889148235321
1770939629.8725615,2244,0.3464891314506531
1770939636.6714647,2249,0.4023193418979645
1770939643.2399642,2254,0.30750617384910583
1770939649.562779,2259,0.3213648796081543
1770939655.713932,2264,0.3266226053237915
1770939662.2295873,2269,0.37551349401474
1770939668.9411712,2274,0.3819965124130249
1770939675.1729455,2279,0.4315374195575714
1770939681.98403,2284,0.36171457171440125
1770939689.2284045,2289,0.4193929433822632
1770939696.249579,2294,0.4506537616252899
1770939703.2700644,2299,0.39395925402641296
1770939709.7025278,2304,0.34228089451789856
1770939716.2105103,2309,0.38604700565338135
1770939722.6960423,2314,0.3156072795391083
1770939729.3544893,2319,0.31342631578445435
1770939739.077669,2324,0.4038386046886444
1770939745.4448152,2329,0.3412061035633087
1770939751.8460705,2334,0.3866303861141205
1770939758.006995,2339,0.37164512276649475
1770939764.0274038,2344,0.39785557985305786
1770939770.2087088,2349,0.36442917585372925
1770939776.6370513,2354,0.4224053621292114
1770939783.2958133,2359,0.26761651039123535
1770939790.2939863,2364,0.28509578108787537
1770939797.109011,2369,0.3464083671569824
1770939803.703701,2374,0.31926774978637695
1770939810.0389178,2379,0.4109322428703308
1770939816.4322267,2384,0.2749803066253662
1770939823.252196,2389,0.3128630816936493
1770939829.5066133,2394,0.2963193953037262
1770939836.4954023,2399,0.3555535674095154
1770939842.8099513,2404,0.3172396421432495
1770939852.5740793,2409,0.2950657606124878
1770939859.5221117,2414,0.25561442971229553
1770939866.2871096,2419,0.3502265214920044
1770939873.0317822,2424,0.2524881958961487
1770939879.770742,2429,0.29595211148262024
1770939886.8066578,2434,0.3623301386833191
1770939893.7323468,2439,0.3330501914024353
1770939900.1158092,2444,0.37011539936065674
1770939906.5895588,2449,0.35129591822624207
1770939913.2140307,2454,0.3257165253162384
1770939920.2868302,2459,0.3259330689907074
1770939926.8281426,2464,0.286216139793396
1770939933.1425595,2469,0.3274296224117279
1770939939.99996,2474,0.22504767775535583
1770939946.6728609,2479,0.32336580753326416
1770939953.357397,2484,0.36408787965774536
1770939959.6387236,2489,0.34888577461242676
