Wall time,Step,Value
1770943615.0646908,719,0.3044597804546356
1770943630.5457878,724,0.3221473693847656
1770943644.9361198,729,0.2436094582080841
1770943659.1339228,734,0.2953089475631714
1770943674.0073903,739,0.23373310267925262
1770943688.6480553,744,0.2569892406463623
1770943712.7250133,749,0.26572683453559875
1770943727.1580505,754,0.282111257314682
1770943741.8808458,759,0.2420673370361328
1770943756.752331,764,0.3061649799346924
1770943771.403654,769,0.34775251150131226
1770943785.982559,774,0.24959483742713928
1770943801.329625,779,0.2391624003648758
1770943816.2270122,784,0.2540556490421295
1770943831.6881015,789,0.23660939931869507
1770943846.8373563,794,0.2512652277946472
1770943861.8372655,799,0.27138546109199524
1770943877.3918283,804,0.2872927784919739
1770943892.1825902,809,0.2539788782596588
1770943906.7107234,814,0.3236772119998932
1770943921.4820554,819,0.30032405257225037
1770943936.7080743,824,0.2963370382785797
1770943951.1431835,829,0.23211173713207245
1770943976.289348,834,0.26572418212890625
1770943990.749905,839,0.2820315957069397
1770944005.6114428,844,0.23704218864440918
1770944020.4246516,849,0.2026737779378891
1770944034.6971855,854,0.3190913796424866
1770944049.8049984,859,0.24637681245803833
1770944066.4349718,864,0.25331178307533264
1770944081.8568163,869,0.23444229364395142
1770944096.2148995,874,0.20323586463928223
1770944111.2685847,879,0.2639080584049225
1770944126.6339016,884,0.2636949419975281
1770944141.0200377,889,0.23284979164600372
1770944156.5150955,894,0.2476796805858612
1770944171.7719815,899,0.2525475025177002
1770944187.0089073,904,0.2637438178062439
1770944202.2386918,909,0.2945089638233185
1770944226.4542286,914,0.202566459774971
1770944241.0421784,919,0.23388169705867767
1770944256.4642375,924,0.21849937736988068
1770944270.810861,929,0.23526616394519806
1770944285.0535707,934,0.25580334663391113
1770944299.4525228,939,0.24636447429656982
1770944313.825756,944,0.2335261106491089
1770944328.4820817,949,0.2659327983856201
1770944343.030599,954,0.22794173657894135
1770944358.1864138,959,0.15179064869880676
1770944373.1974187,964,0.2119915932416916
1770944388.0014763,969,0.23605071008205414
1770944402.6796923,974,0.1610512137413025
1770944418.3351505,979,0.25816407799720764
1770944432.7365139,984,0.24762113392353058
1770944446.8857555,989,0.23510845005512238
1770944461.9086988,994,0.15453286468982697
1770944485.8569057,999,0.20352602005004883
1770944499.8373814,1004,0.1898317039012909
1770944514.3960128,1009,0.3140358030796051
1770944529.8992496,1014,0.22760438919067383
1770944545.005802,1019,0.25370848178863525
1770944559.8651922,1024,0.2284901738166809
1770944575.0373755,1029,0.27049651741981506
1770944589.71683,1034,0.21467338502407074
1770944604.7833712,1039,0.3187563419342041
1770944619.3936996,1044,0.2799047529697418
1770944634.0335705,1049,0.26430216431617737
1770944648.2625327,1054,0.2452271580696106
1770944663.3452566,1059,0.18551740050315857
1770944678.404688,1064,0.20892134308815002
1770944694.1879056,1069,0.3118980824947357
1770944709.374481,1074,0.32630208134651184
1770944734.9182558,1079,0.29214197397232056
1770944750.4345503,1084,0.2433682680130005
1770944765.0520675,1089,0.22539016604423523
1770944779.7655082,1094,0.25370195508003235
1770944794.2632663,1099,0.17345570027828217
1770944808.5058353,1104,0.1801549345254898
1770944824.747569,1109,0.2297246903181076
1770944840.1977096,1114,0.22296464443206787
1770944855.502583,1119,0.19918107986450195
1770944870.8901365,1124,0.17813235521316528
1770944885.9787076,1129,0.14608363807201385
1770944901.005502,1134,0.23414486646652222
1770944916.375215,1139,0.17251630127429962
1770944932.4475384,1144,0.22834329307079315
1770944948.098411,1149,0.1650867611169815
1770944963.2991176,1154,0.15801706910133362
1770944978.3456988,1159,0.19398675858974457
1770945004.3998163,1164,0.20949506759643555
1770945018.854332,1169,0.20940975844860077
1770945033.446748,1174,0.21221870183944702
1770945048.5846732,1179,0.18445385992527008
1770945063.0102003,1184,0.22597631812095642
1770945078.1907346,1189,0.18893562257289886
1770945093.5620856,1194,0.1946943998336792
1770945108.0403357,1199,0.23426470160484314
1770945122.4828594,1204,0.19325894117355347
1770945137.0958421,1209,0.15285100042819977
1770945151.9046812,1214,0.19658252596855164
1770945166.3195717,1219,0.16800524294376373
1770945181.1100452,1224,0.22847168147563934
1770945195.9021134,1229,0.2608908712863922
1770945211.1467957,1234,0.1855648159980774
1770945225.4549038,1239,0.17570410668849945
1770945239.395788,1244,0.20288200676441193
1770945264.7754004,1249,0.1656367927789688
1770945279.1368945,1254,0.18396948277950287
1770945294.244961,1259,0.18706515431404114
1770945308.8861542,1264,0.1940356194972992
1770945323.741699,1269,0.16398794949054718
1770945339.8635492,1274,0.20556658506393433
1770945355.8979347,1279,0.1851966232061386
1770945370.4465425,1284,0.19229194521903992
1770945385.9063196,1289,0.13860493898391724
1770945401.6606028,1294,0.14298692345619202
1770945416.0477383,1299,0.1258399486541748
1770945431.3236396,1304,0.22531676292419434
1770945445.8570995,1309,0.1705074906349182
1770945461.3797097,1314,0.13141010701656342
1770945476.8609712,1319,0.15445265173912048
1770945492.1421435,1324,0.17703278362751007
1770945516.9568295,1329,0.20934130251407623
1770945531.7343032,1334,0.11369753628969193
1770945546.6284192,1339,0.17631655931472778
1770945561.5137773,1344,0.15636302530765533
1770945576.3136714,1349,0.16376148164272308
1770945592.000215,1354,0.16377508640289307
1770945606.6863935,1359,0.12770089507102966
1770945622.403073,1364,0.16115504503250122
1770945637.2163372,1369,0.13236190378665924
1770945652.0222132,1374,0.171494260430336
1770945667.4197729,1379,0.17570243775844574
1770945682.7653809,1384,0.2322540581226349
1770945697.6883972,1389,0.19872517883777618
1770945712.9751058,1394,0.15384460985660553
1770945727.7351377,1399,0.13944563269615173
1770945743.0167713,1404,0.1547536998987198
1770945757.7548227,1409,0.18199969828128815
1770945782.2982178,1414,0.1661660224199295
1770945798.108324,1419,0.1050371378660202
1770945812.9252222,1424,0.1895434409379959
1770945827.9929066,1429,0.21655112504959106
1770945842.4611328,1434,0.19855114817619324
1770945857.0755184,1439,0.1683153659105301
1770945872.2952833,1444,0.2116956263780594
1770945887.011847,1449,0.2051866054534912
1770945901.7663734,1454,0.16930976510047913
1770945917.0103452,1459,0.14469781517982483
1770945931.915398,1464,0.2496504783630371
1770945946.6438875,1469,0.18775926530361176
1770945961.0635011,1474,0.1798558384180069
1770945976.0550206,1479,0.14431145787239075
1770945990.7534058,1484,0.12197167426347733
1770946005.9269133,1489,0.14812704920768738
1770946030.6979373,1494,0.1517724096775055
1770946045.295284,1499,0.12129698693752289
1770946060.2322354,1504,0.1587546318769455
1770946076.2852006,1509,0.17189334332942963
1770946090.976906,1514,0.15477393567562103
1770946105.9370291,1519,0.2058599889278412
1770946120.5041058,1524,0.16479584574699402
1770946135.1796095,1529,0.24584275484085083
1770946149.5089571,1534,0.19722722470760345
1770946163.9737928,1539,0.18513387441635132
1770946178.8431098,1544,0.16357161104679108
1770946193.7613726,1549,0.16239404678344727
1770946208.863118,1554,0.22103744745254517
1770946223.487732,1559,0.188319131731987
1770946238.3254128,1564,0.24935691058635712
1770946252.7365565,1569,0.12215452641248703
1770946267.451665,1574,0.14008715748786926
1770946292.2256181,1579,0.14670953154563904
1770946306.678985,1584,0.1191626638174057
1770946323.034977,1589,0.08714426308870316
1770946337.373008,1594,0.23044121265411377
1770946352.2285345,1599,0.23409873247146606
1770946367.5462697,1604,0.08779524266719818
1770946382.7115517,1609,0.15574592351913452
1770946396.9103007,1614,0.1252514123916626
1770946411.7107823,1619,0.11744100600481033
1770946426.135939,1624,0.13320137560367584
1770946441.0682142,1629,0.17500358819961548
1770946455.54372,1634,0.139672189950943
1770946470.1034675,1639,0.19422608613967896
1770946484.906462,1644,0.1812320202589035
1770946499.9753368,1649,0.23508143424987793
1770946515.336614,1654,0.1449328362941742
1770946529.4605365,1659,0.12329091131687164
1770946555.0624073,1664,0.20566068589687347
1770946570.1968608,1669,0.15392394363880157
1770946584.519526,1674,0.14039619266986847
1770946599.0506425,1679,0.14119599759578705
1770946613.3305585,1684,0.1208486258983612
1770946627.6221077,1689,0.2448810189962387
1770946641.784946,1694,0.15704679489135742
1770946656.7927685,1699,0.16929969191551208
1770946671.3945131,1704,0.1922631561756134
1770946686.080899,1709,0.18193762004375458
1770946700.903168,1714,0.1344691514968872
1770946715.551359,1719,0.16114884614944458
1770946730.382986,1724,0.12683244049549103
1770946746.3187218,1729,0.13251307606697083
1770946761.0711856,1734,0.16336283087730408
1770946775.7426157,1739,0.11449937522411346
1770946800.300316,1744,0.13448068499565125
1770946815.2409523,1749,0.11661335825920105
1770946829.7466028,1754,0.10680396109819412
1770946844.2200067,1759,0.15820463001728058
1770946859.1033347,1764,0.06924217939376831
1770946874.012828,1769,0.11626238375902176
1770946888.9311352,1774,0.09367521852254868
1770946904.1247835,1779,0.10731800645589828
1770946918.954488,1784,0.11960533261299133
1770946933.8075473,1789,0.09056544303894043
1770946948.4003277,1794,0.0905323177576065
1770946963.3682964,1799,0.1032523587346077
1770946978.6335714,1804,0.13693460822105408
1770946993.0998497,1809,0.11240413784980774
1770947007.974359,1814,0.09874976426362991
1770947022.9922087,1819,0.13977667689323425
1770947037.8017523,1824,0.09027392417192459
1770947063.664566,1829,0.12800732254981995
1770947079.5306494,1834,0.11406013369560242
1770947094.6667624,1839,0.1911935955286026
1770947109.282877,1844,0.1150396540760994
1770947124.757206,1849,0.16429685056209564
1770947139.9077017,1854,0.10656338930130005
1770947154.5949166,1859,0.09224779903888702
1770947169.4173295,1864,0.17444123327732086
1770947184.3011217,1869,0.11851123720407486
1770947199.4970734,1874,0.1626577228307724
1770947214.0420306,1879,0.12410269677639008
1770947229.1618283,1884,0.10056153684854507
1770947244.8032517,1889,0.12308861315250397
1770947259.488918,1894,0.13485488295555115
1770947273.9981005,1899,0.12525483965873718
1770947288.9092317,1904,0.10912580043077469
1770947313.8150792,1909,0.11629722267389297
1770947328.450898,1914,0.09126070141792297
1770947342.8257604,1919,0.10323956608772278
1770947357.905828,1924,0.10555566102266312
1770947373.9959173,1929,0.1559785008430481
1770947388.920119,1934,0.11574878543615341
1770947403.5721262,1939,0.11379879713058472
1770947418.7667584,1944,0.1022031381726265
1770947433.6550715,1949,0.1221441924571991
1770947449.3081763,1954,0.11656677722930908
1770947464.8192766,1959,0.1217164546251297
1770947480.0600908,1964,0.100591741502285
1770947494.9388688,1969,0.08565980941057205
1770947509.4285192,1974,0.1597127765417099
1770947524.4326737,1979,0.09170719981193542
1770947539.689757,1984,0.16674229502677917
1770947554.9657042,1989,0.10687024891376495
1770947580.1851282,1994,0.08179375529289246
1770947594.864865,1999,0.10270083695650101
1770947610.5398595,2004,0.12647472321987152
1770947625.801083,2009,0.11150389164686203
1770947640.1253023,2014,0.09935851395130157
1770947654.7956862,2019,0.08349204808473587
1770947669.254783,2024,0.1257309913635254
1770947684.0384536,2029,0.07634635269641876
1770947699.0279605,2034,0.08073937147855759
1770947714.1405334,2039,0.08628392964601517
1770947728.9985003,2044,0.09214906394481659
1770947743.883169,2049,0.11531568318605423
1770947758.6566672,2054,0.05434086546301842
1770947773.6507638,2059,0.08439208567142487
1770947788.037816,2064,0.12097260355949402
1770947803.1035109,2069,0.16581806540489197
1770947817.581386,2074,0.1535068303346634
1770947843.2413948,2079,0.10125335305929184
1770947857.9974494,2084,0.09961375594139099
1770947872.7285404,2089,0.17964211106300354
1770947887.0135417,2094,0.1121634840965271
1770947901.781825,2099,0.10800405591726303
1770947916.1587372,2104,0.1342908889055252
1770947931.1194854,2109,0.10234812647104263
1770947945.4055655,2114,0.09288328886032104
1770947961.385415,2119,0.15680238604545593
1770947976.1382608,2124,0.17520754039287567
1770947991.004399,2129,0.10618963092565536
1770948005.7670753,2134,0.11778448522090912
1770948020.3735235,2139,0.10699989646673203
1770948036.2299225,2144,0.10185642540454865
1770948051.3239582,2149,0.11606014519929886
1770948066.4011812,2154,0.08654985576868057
1770948091.247856,2159,0.12179285287857056
1770948106.7890253,2164,0.158755823969841
1770948121.2772431,2169,0.08706320822238922
1770948136.0546331,2174,0.12149769067764282
1770948150.389863,2179,0.043055612593889236
1770948165.2590895,2184,0.11629801988601685
1770948179.990417,2189,0.09804898500442505
1770948195.155131,2194,0.09150182455778122
1770948209.7875502,2199,0.09035354107618332
1770948224.7251034,2204,0.1488610804080963
1770948239.6870825,2209,0.06942050904035568
1770948254.9321716,2214,0.14122740924358368
1770948269.5787227,2219,0.09737978130578995
1770948284.2601094,2224,0.1277356594800949
1770948300.0973735,2229,0.10719060152769089
1770948315.1997988,2234,0.08301300555467606
1770948330.8839836,2239,0.059918683022260666
1770948357.2016222,2244,0.18899011611938477
1770948373.2392366,2249,0.11359503865242004
1770948388.0835273,2254,0.07393769919872284
1770948402.8859274,2259,0.12946632504463196
1770948417.6215296,2264,0.1290842592716217
1770948433.0062745,2269,0.08306944370269775
1770948447.556323,2274,0.10864485055208206
1770948462.3536687,2279,0.09803856164216995
1770948476.5101752,2284,0.11152546852827072
1770948490.9797137,2289,0.07239161431789398
1770948505.725741,2294,0.10812436044216156
1770948520.179484,2299,0.060884229838848114
1770948534.494043,2304,0.09550079703330994
1770948549.5117297,2309,0.08490663021802902
1770948564.222773,2314,0.09644201397895813
1770948579.2762523,2319,0.1006544977426529
1770948603.7653139,2324,0.08956354856491089
1770948618.8848145,2329,0.09427595138549805
1770948633.7402058,2334,0.08048533648252487
1770948648.4722915,2339,0.09551040083169937
1770948663.058149,2344,0.05687779188156128
1770948677.8259556,2349,0.06497573852539062
1770948692.6481538,2354,0.12629686295986176
1770948707.4927864,2359,0.11443609744310379
1770948722.1343675,2364,0.12264813482761383
1770948736.7030299,2369,0.09650544822216034
1770948751.2727358,2374,0.10413076728582382
1770948765.5827923,2379,0.09384829550981522
1770948780.7281308,2384,0.17600025236606598
1770948795.0956674,2389,0.07523535192012787
1770948809.6065104,2394,0.09006351977586746
1770948824.1478949,2399,0.08601022511720657
1770948838.6503036,2404,0.12732630968093872
1770948863.5691082,2409,0.10226558893918991
1770948877.4916363,2414,0.1088862195611
1770948892.1515417,2419,0.07828150689601898
1770948906.652138,2424,0.05642610043287277
1770948921.6077552,2429,0.07386302947998047
1770948936.9102356,2434,0.04910670220851898
1770948951.8114033,2439,0.06868436932563782
1770948966.1691082,2444,0.07896264642477036
1770948980.90246,2449,0.1393507719039917
1770948995.3917341,2454,0.13970321416854858
1770949009.6051466,2459,0.0717000663280487
1770949024.11968,2464,0.07694127410650253
1770949038.91266,2469,0.11228484660387039
1770949054.1029804,2474,0.1369016170501709
1770949069.0721147,2479,0.10298433154821396
1770949083.6087344,2484,0.09542881697416306
1770949097.3496058,2489,0.10019440948963165
